Country Name,"Country Code","Series Name","Series Code","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]"
American Samoa,"ASM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","0.288979993982736","-0.155634548070836","-3.40196078431373","3.27895429118665","-1.1227132320859","-2.86966301550648","1.50761549939469","0.868398308387057","-4.23658922397991","-2.89189361534288","0.708165713822311","1.06574254147218","-2.72800629845827","-5.45116989816498",".."
American Samoa,"ASM","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Andorra,"AND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","7.64786979021986","7.39698271536501","4.53635311915991","0.0400110668908411","-8.59000378676674","-3.69065350958853","-5.35882577533336","-4.64654305163337","-1.61521818298665","0.35164500185077","2.2776831530642","0.842203518374134","1.8891243866394","1.87319661596115",".."
Andorra,"AND","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","3.32467350857601","3.82511760495888","1.79487302846965","-2.00717757799602","-9.87404494462545","-4.37595479585616","-5.344256801575","-3.85184552026108","-0.0397440046016158","2.39251434801653","4.29811376203565","2.40497717507313","2.85552917145593","2.29146375207034",".."
Andorra,"AND","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Angola,"AGO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","10.9528617664372","15.0289153193778","11.547683182967","14.010018235463","11.1661383338427","0.858712612806698","4.85921958396752","3.47198137800646","8.54214733429789","4.9545904758326","4.82262555140882","0.94357561306073","-2.58009724295775","-0.147207422348259",".."
Angola,"AGO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","7.05747316139221","10.9882719189879","7.63980910837144","10.0176643019885","7.27454030175115","-2.67533585480193","1.18167853105004","-0.157160936158135","4.74654679922102","1.31247401834371","1.23206109352689","-2.45815194564865","-5.80615790685135","-3.40162164599043",".."
Angola,"AGO","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","21.49876","22.90839","26.48968","26.67944","..","..","..","..","50.51191","..",".."
Antigua and Barbuda,"ATG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.7364604899071","6.41240554799147","12.7285084307718","9.25942068972286","-0.0301330097773302","-12.1075371126752","-7.20002496843168","-2.07912677995967","3.50661026902191","-0.103866073852814","4.65812844868185","4.02573908155404","5.58973913496703","3.03260611189997",".."
Antigua and Barbuda,"ATG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","4.58153852437155","5.22491878647311","11.4202230647686","7.96812190392599","-1.21600363942194","-13.1434887114476","-8.25879228584955","-3.16146449626262","2.37503981669722","-1.17304390568013","3.54565620595555","2.93470924300368","4.50208000538129","1.97311111316077",".."
Antigua and Barbuda,"ATG","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","96.04215","104.12744","101.92972","99.37566","98.61111","97.29573","..","93.58128","93.61405","..","..",".."
Argentina,"ARG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","9.02957330068155","8.85165992013435","8.04715150043027","9.00765087504757","4.05723310346406","-5.91852507634947","10.1253981561002","6.00395169280579","-1.02642045443208","2.40532378079436","-2.51261532081396","2.73115982828946","-1.82254217028903","2.85446613725399",".."
Argentina,"ARG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","7.84910614558494","7.69268851986895","6.91802708554957","7.88585198132516","2.99516742225612","-6.88014857518392","8.99143795986308","4.90212524432248","-2.0605746367528","1.33845293358164","-3.51419598172089","1.69894482424465","-2.78459211069379","1.87029494383506",".."
Argentina,"ARG","School enrollment, secondary (% gross)","SE.SEC.ENRR","95.49726","94.00601","93.34782","93.7097","95.24818","98.83118","101.80077","103.60329","105.19624","106.32481","106.77834","107.07503","108.01528","..",".."
Armenia,"ARM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","10.4678418593107","13.8657112535004","13.1980035154756","13.7492019586218","6.90000000168229","-14.1499886400871","2.19999999914582","4.69999999861828","7.20000000328236","3.3","3.60000000000001","3.20000000000005","0.200000000000003","7.49999999999989",".."
Armenia,"ARM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","11.1008407518463","14.6048765222304","14.0688074235401","14.7359661713185","7.81291869423022","-13.5663979177597","2.60040878359436","4.76298935624639","6.96413130176272","2.88633717745479","3.14688234201125","2.82037882034321","-0.0694778748475073","7.29332355099035",".."
Armenia,"ARM","School enrollment, secondary (% gross)","SE.SEC.ENRR","89.3463699999999","92.05428","94.9413299999999","96.42333","94.9668","100.12498","104.7144","93.13488","..","85.92153","85.91671","86.03761","..","..",".."
Aruba,"ABW","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","7.91156467197911","1.21434883180251","1.0506066363106","1.800225853688","-0.0907077535176768","-10.5197476066345","-3.68502958088573","3.44605475040258","-1.36986301369863","4.19823232323233","0.848227809754619","-0.450585761489947","-0.211225105612556","1.33051103719384",".."
Aruba,"ABW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","6.03174361973117","-0.0949589566665878","0.24787004558857","1.41000171190544","-0.221813254773522","-10.6079463315548","-3.88965472336307","3.05681303262698","-1.87370102593161","3.58225432486847","0.257489118022548","-0.971512148760766","-0.669128987662134","0.905027625215965",".."
Aruba,"ABW","School enrollment, secondary (% gross)","SE.SEC.ENRR","97.25244","95.94176","97.35637","102.55975","94.64913","96.73602","95.8235399999999","97.02788","111.15977","..","..","..","..","..",".."
Australia,"AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.00110552014283","3.19031634041626","2.83423251220411","3.77732902959087","3.65776675972091","1.92272729288334","2.05294200395332","2.45110508268402","3.89194002647891","2.63948235705639","2.55833752286902","2.35113644074406","2.82731051096303","1.95757542160659",".."
Australia,"AUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.80232890315936","1.83736899161033","1.32832824778846","3.13107504088654","1.60111924047793","-0.156446161806755","0.477801448689007","1.03736389922517","2.05346751389629","0.850507462133194","0.99520037828708","0.863570579486066","1.29822478455424","0.348880361421024",".."
Australia,"AUS","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","..","..","..","..","..","..","..","158.14718","153.84826","..",".."
Austria,"AUT","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.73511851844388","2.24406681223554","3.45404103230437","3.72741517552969","1.46042519318141","-3.76458048308088","1.83709459152502","2.92279763636382","0.68044437424868","0.0255041006158336","0.828733875377921","1.09185423166194","1.45091543821485","3.03527267887569",".."
Austria,"AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.09970947546969","1.54987879443253","2.94341705883517","3.39173070181498","1.14330863158605","-4.01634234125126","1.59257804102806","2.5764486696057","0.2224493798455","-0.562299550514851","0.0437866825707687","-0.0350498190565958","0.359739594882626","2.18677558047276",".."
Austria,"AUT","School enrollment, secondary (% gross)","SE.SEC.ENRR","99.52356","100.35335","100.32996","99.71603","99.44305","99.68461","98.83596","98.06147","97.77122","99.0265","99.42778","100.12797","100.96302","..",".."
Azerbaijan,"AZE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","10.2000003982988","26.4000008082431","34.4999995102935","25.0489995231791","10.7724207826314","9.41065376397619","4.85433932383958","0.0659227678492726","2.20000018843571","5.79667839631929","2","1.0999998090951","-3.10000020204575","0.0999998139003679",".."
Azerbaijan,"AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","9.23948995119869","25.1144392134835","33.0304872845886","23.6391326377576","8.47061351324763","7.16254417089476","3.61418749995566","-1.22947918415358","0.850986009199033","4.4370662913712","0.734739796072986","-0.0971688035787537","-4.17717199814963","-0.961823970132016",".."
Azerbaijan,"AZE","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","..","..","..","..","..","..","..","..","90.34427","93.08446",".."
"Bahamas, The","BHS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","0.882839929779749","3.39535559727943","2.51684911910279","1.44654463506183","-2.32396697254454","-4.17526040073236","1.53877740677106","0.6128974521461","3.0866868599452","-0.410428618068195","-0.147988573034226","1.04495952423387","-1.68954985564559","1.43719133908083",".."
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","-1.23787484894787","1.28410552307874","0.507905951271411","-0.479092902734195","-4.10225815879852","-5.84409759306804","-0.142879801522184","-0.961477779149348","1.57075099351518","-1.78346795842825","-1.43582344274768","-0.174617963031196","-2.79369296749304","0.377819870880728",".."
"Bahamas, The","BHS","School enrollment, secondary (% gross)","SE.SEC.ENRR","86.37852","89.28989","91.60132","95.0577799999999","94.44826","92.98426","92.63617","..","..","..","..","..","90.41506","..",".."
Bahrain,"BHR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","6.98094698388441","6.768939708829","6.46856767156123","8.29244382201286","6.24512834138467","2.53977246949495","4.33440708785902","1.98382325562152","3.73225152129817","5.41650371529137","4.34984232980895","2.86196782508222","3.21593363864166","3.88483053415689",".."
Bahrain,"BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","0.388553333583516","-0.354048864227792","-1.22385171816485","0.192968423541302","-1.25663047157671","-3.55526742655717","-0.360154395155547","-1.00061028420699","1.98122422632399","4.19886272137376","2.71119319251414","0.203319749927218","-0.64539999632413","-0.807158714554816",".."
Bahrain,"BHR","School enrollment, secondary (% gross)","SE.SEC.ENRR","95.3697","96.19619","96.39595","..","91.79664","91.98787","92.85996","95.2978","91.65987","96.6376","98.8924399999999","102.12752","103.85384","102.82813",".."
Bangladesh,"BGD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.2395329104527","6.53594494052352","6.67190498148148","7.0585993565727","6.01378975923306","5.04512479417738","5.57180227396866","6.46438388047517","6.52143507837333","6.01361036536019","6.06105935903958","6.55265279631962","7.1134894741232","7.28418409195113",".."
Bangladesh,"BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","3.53516883254331","4.95859519190078","5.25059405274129","5.76988220290444","4.82643682200239","3.8938927835289","4.39611194132247","5.24500521712415","5.27983322192611","4.77281051987437","4.84080739943724","5.36576918806426","5.96271312640599","6.16476344286583",".."
Bangladesh,"BGD","School enrollment, secondary (% gross)","SE.SEC.ENRR","46.72797","45.41673","45.99987","46.77481","44.79849","48.44648","50.02722","50.78135","53.44728","58.21277","..","63.41525","68.98097","67.27077",".."
Barbados,"BRB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","1.4069048094193","3.97520417199647","5.66859089618623","1.76428443489162","0.123206899586378","-3.97292783686385","0.26544622425628","0.657294139127245","0.281153636858349","0.00904404449670437","0.018086453246525","0.904159132007237","2.00716845878139","0.999999999999972",".."
Barbados,"BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.09758684688576","3.62686073280322","5.27287011250439","1.35486882740597","-0.298848671310736","-4.36983651664899","-0.128702359458131","0.287094718770305","-0.0692792881151831","-0.3180547619028","-0.291089557244646","0.608778277245463","1.72834495168166","0.744423717008644",".."
Barbados,"BRB","School enrollment, secondary (% gross)","SE.SEC.ENRR","107.74445","108.55","105.88982","105.41603","104.49594","103.23784","101.89715","103.61408","..","..","109.24757","108.54457","107.05839","106.5849",".."
Belarus,"BLR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","11.4497429270062","9.40000166844632","9.9999946621918","8.60000654401458","10.1999996042379","0.199995238622378","7.79826682269731","5.37870744981015","1.68713553642841","1.00347084085645","1.72638485417005","-3.82957055828382","-2.52644643552361","2.4219043735669",".."
Belarus,"BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","12.2126181426676","10.1497673183411","10.6755866486685","9.09945998633847","10.581305156981","0.423651119351874","7.98206918275517","5.57238583709254","1.78036177565718","0.987444297302417","1.63497132996299","-3.98264886374076","-2.6487098312428","2.35359707086964",".."
Belarus,"BLR","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","111.22594","110.07475","107.57631","106.73762","106.45769","104.65141","104.77491","104.82674","104.36259","102.94668",".."
Belgium,"BEL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","3.63468067224031","2.09427270847185","2.50614011546131","3.44897379169034","0.78317303775475","-2.25317463494594","2.74421327182894","1.79830265913084","0.234796924396491","0.200650443652648","1.29326523510287","1.42695680945808","1.41229201545339","1.72976676241763",".."
Belgium,"BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","3.18713112280309","1.53423899454921","1.83227714959186","2.69209846860447","-0.00985420343536703","-3.03648967350381","1.80977685640849","0.396258392354937","-0.490304014422421","-0.288318453483072","1.05614133790355","0.840941581444369","0.900139187425623","1.36616463659274",".."
Belgium,"BEL","School enrollment, secondary (% gross)","SE.SEC.ENRR","153.40534","159.89013","161.01921","159.51323","158.74217","156.63715","156.86133","156.63317","157.80104","160.92481","162.29891","163.93053","161.03316","..",".."
Belize,"BLZ","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.64808729598319","2.57800880890768","4.58160036994624","1.10558612731653","3.22885566945278","0.670801476885075","3.38347170641828","2.16260682157193","2.93781262796161","0.851934627513558","3.6923714654517","3.43195048353593","-0.588023649731511","1.43728894631943",".."
Belize,"BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.01036525891271","-0.0248524446301133","1.89464382434646","-1.48975778128899","0.613111014500035","-1.81895927368761","0.914995551491842","-0.191038498286417","0.642125846445168","-1.33985536383926","1.47726177685897","1.2457872051298","-2.66482949106629","-0.654639738850648",".."
Belize,"BLZ","School enrollment, secondary (% gross)","SE.SEC.ENRR","78.28896","76.5167","76.72337","75.3716","74.84187","74.4397199999999","75.35979","76.03429","78.38538","80.16304","79.8807","80.7973899999999","87.165","84.18601",".."
Benin,"BEN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.42962902368194","1.71157762807459","3.94701374716007","5.98651552196785","4.88989863684026","2.32930120963711","2.11019929660023","2.96275035081007","4.81647824066904","7.18971631205676","6.35183194111322","2.0958083832335","3.96485991037314","5.83782330470896",".."
Benin,"BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.3378533355849","-1.24744247827034","0.978331940421867","3.00434102349728","1.96972938288347","-0.505468043453604","-0.715295404825994","0.116354599688535","1.9253406226517","4.24019272567881","3.43360360580735","-0.696393360568507","1.13109189049368","2.9645729893183",".."
Benin,"BEN","School enrollment, secondary (% gross)","SE.SEC.ENRR","28.8886","..","..","..","..","..","..","49.12759","..","55.96609","56.23717","58.84737","59.04252","..",".."
Bermuda,"BMU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.32126647646751","1.67420714931701","5.54386592809534","2.84589011430658","1.52789390961543","-5.28417714947457","-2.09411353414293","-3.33949441020565","-4.8345401709793","-2.51115443098975","..","..","..","..",".."
Bermuda,"BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.65507059338414","1.01808092554583","4.94027206966554","2.26737405753612","0.929051522178014","-5.8080031549402","-1.32438480325234","-2.50110330788415","-5.17820382726485","-2.81561491083635","..","..","..","..",".."
Bermuda,"BMU","School enrollment, secondary (% gross)","SE.SEC.ENRR","81.29655","80.88435","77.64221","..","..","..","78.72416","77.14286","75.2807","74.24862","72.6224299999999","71.54241","..","..",".."
Bhutan,"BTN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.89640819205567","7.12255964997142","6.84936593196244","17.9258249448258","4.768354225598","6.65722379603399","11.7308543603364","7.89091389329108","5.07170981496216","2.14249655359879","5.74545516756977","6.64456425820161","8.02210122067797","4.62910139072935",".."
Bhutan,"BTN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","3.10991304582362","4.4541167030941","4.37152394157619","15.3972170802441","2.67702272930788","4.64069409234698","9.70657610631787","6.01592480348438","3.33341545522927","0.540980785260459","4.18102581298341","5.16310758529126","6.61672321014926","3.35364231618627",".."
Bhutan,"BTN","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","44.16777","46.91328","50.91576","54.34007","59.39453","63.61363","66.94611","71.03294","74.67589","81.59593","82.91497","83.97639","86.09577",".."
Bolivia,"BOL","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.17329431803543","4.42143476697063","4.79700917087203","4.56438275234794","6.14849719501387","3.35700125894111","4.12672256468305","5.20409271802829","5.12227466098376","6.79601170559745","5.460569751994","4.857187894912","4.26391940393987","4.19520701912501",".."
Bolivia,"BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.34578314934673","2.61725056253239","3.01423719764453","2.81330796368493","4.39689890637729","1.67413128412089","2.45227385807438","3.53285763025156","3.47279295658085","5.14009942802021","3.84408784332373","3.26794917332793","2.70131305161378","2.65166301619718",".."
Bolivia,"BOL","School enrollment, secondary (% gross)","SE.SEC.ENRR","85.8132","86.99144","86.39327","86.06382","85.57935","84.04277","83.13428","82.31876","82.88379","84.67547","85.38008","86.40501","86.45523","91.80915",".."
Bosnia and Herzegovina,"BIH","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","6.09996678020042","8.75925670006414","5.41726968398982","5.85558493923682","5.42672660024228","-3.00275253730304","0.872151022572723","0.958953087750629","-0.821729266233604","2.34939607471698","1.14962210209832","3.07682267108953","3.14406999762494","3.18620256141375",".."
Bosnia and Herzegovina,"BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","6.04272596980134","8.75226786237724","5.47478317797585","6.00895492822669","5.71808159937186","-2.5616442509921","1.53550188745903","1.86810955257705","0.283770536241221","3.5759141014415","2.25577173777309","3.95254806225256","3.7055702922393","3.47451641871734",".."
Bosnia and Herzegovina,"BIH","School enrollment, secondary (% gross)","SE.SEC.ENRR","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Botswana,"BWA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.70582173663567","4.55664565732843","8.36387106895727","8.27676379346968","6.24543736290877","-7.65231020253476","8.56363174773267","6.04831636706808","4.45616721309787","11.3434242527752","4.14925278594787","-1.69793550237911","4.31548650431786","2.36008074547438",".."
Botswana,"BWA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.3027281499016","3.06242555996957","6.73137196631555","6.57004851441734","4.5020927487774","-9.21629754450707","6.6786477869816","4.16276734623044","2.55754139263298","9.29326821226665","2.22501783415154","-3.50557106776841","2.41192566142556","0.510850120637897",".."
Botswana,"BWA","School enrollment, secondary (% gross)","SE.SEC.ENRR","80.65621","81.20322","82.80766","83.2577699999999","78.41583","..","..","..","..","..","..","..","..","..",".."
Brazil,"BRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.76441160717781","3.19646411192971","3.95729682920643","6.06035358460959","5.09085791114555","-0.125775153627558","7.54179863570168","3.98527761463821","1.93310788929955","3.01030558066189","0.508210254249647","-3.54976724660116","-3.46816285562606","0.97608568137602",".."
Brazil,"BRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","4.47265462071978","1.9934988868703","2.8050135670928","4.94203093048174","4.02764108742082","-1.10812264721628","6.50337053258116","2.99590209833292","0.980516255604897","2.06999544558917","-0.379916592675528","-4.36879676357368","-4.25414709607809","0.187041952837916",".."
Brazil,"BRA","School enrollment, secondary (% gross)","SE.SEC.ENRR","102.37103","101.29199","..","95.17","96.7201199999999","96.66548","..","95.26338","92.99245","102.06859","100.83797","100.06712","101.53627","..",".."
British Virgin Islands,"VGB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","School enrollment, secondary (% gross)","SE.SEC.ENRR","99.5916","106.68934","108.05295","103.22407","..","97.003","101.6024","96.24625","97.60359","98.3092999999999","97.73733","98.73356","97.88258","..",".."
Brunei Darussalam,"BRN","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","0.504318252687327","0.38750720823208","4.39771967752176","0.154581811742773","-1.93971463784671","-1.76453554132601","2.59896574643226","3.74531835205994","0.912841670964411","-2.12602851740175","-2.349746749517","-0.566814608844453","-2.4655149233665","1.32875161648194",".."
Brunei Darussalam,"BRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","-1.21043570787147","-1.16164029262615","2.96195144363132","-1.0781672398583","-3.07428619493574","-2.92153578978917","1.30810391147014","2.33637702651515","-0.534908278961481","-3.56573476957851","-3.77001402033265","-1.95707220284353","-3.76859902298767","0.028510507628198",".."
Brunei Darussalam,"BRN","School enrollment, secondary (% gross)","SE.SEC.ENRR","92.7991399999999","96.60241","97.47016","95.85626","96.10459","98.28227","99.17766","101.23512","105.83768","104.30418","98.93812","95.83004","93.37416","92.23939",".."
Bulgaria,"BGR","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","6.43535832318665","7.12351107638302","6.87435837944525","7.3444219091066","6.02188340210856","-3.58614562510616","1.32408780093829","1.91490585291416","0.0309698686798754","0.493921421234305","1.8375211479416","3.47118604090714","3.9367581489791","3.81124815844305",".."
Bulgaria,"BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","7.24176871485913","7.93317140797711","7.68916579193385","8.1366152859423","6.76869306309271","-2.96296376384251","1.99327953842283","2.57051342984499","0.612051095387244","1.05790955605502","2.41800281989239","4.13351489936093","4.66831446724521","4.57165624874452",".."
Bulgaria,"BGR","School enrollment, secondary (% gross)","SE.SEC.ENRR","88.7465799999999","89.23526","89.74498","90.2446099999999","89.4288399999999","88.72292","90.2020299999999","93.73864","94.65285","101.42761","104.16362","102.3445","99.9003199999999","..",".."
Burkina Faso,"BFA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.47847434866785","8.66186160516736","6.25315860358158","5.65500511828274","7.29449815007297","2.96201437138612","5.37337312603061","6.62686519230525","6.45269875497425","5.79258931687122","4.32683735691617","3.89454805671508","5.93413510489553","6.30209605892456",".."
Burkina Faso,"BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.4641414001655","5.49346370563578","3.1241741324281","2.52032092267042","4.09747879703821","-0.107397783758998","2.23944174984358","3.46631651051206","3.30938187749261","2.68495826759241","1.28201553207319","0.884824981777882","2.89009644096345","3.27283185018152",".."
Burkina Faso,"BFA","School enrollment, secondary (% gross)","SE.SEC.ENRR","13.25079","14.29878","15.04075","16.16699","18.91509","20.29426","21.90269","23.83593","25.93311","28.36603","30.35415","33.71879","35.78715","38.11715",".."
Burundi,"BDI","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","4.83365776164749","0.900000002864346","5.41380714491444","3.45195248952621","4.8617129950775","3.81274693652152","5.12416330338039","4.03260249625296","4.44670822214543","4.9241952612883","4.24065164368079","-3.90000308649554","-0.600019999969277","0.500009999947835",".."
Burundi,"BDI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","1.48628492140941","-2.37355626049678","1.95214269742449","0.00899319359555761","1.37974439563395","0.428150681497812","1.7918793843978","0.850968872087606","1.35129112178791","1.85876313423317","1.16770013723919","-6.79715426015446","-3.66819049855553","-2.6463538202037",".."
Burundi,"BDI","School enrollment, secondary (% gross)","SE.SEC.ENRR","12.37335","13.47128","14.71799","15.66335","..","20.7541","23.92938","26.74036","29.29792","34.01046","40.07778","45.10605","48.35785","50.32829",".."
Cabo Verde,"CPV","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","10.1970726091433","6.91245798811823","7.98375044704542","15.17068796854","6.65052052259701","-1.27042596756841","1.46679009706938","3.96888634471986","1.08191827877127","0.802797600574223","0.611212666207877","1.00686370684559","4.70579150927118","4.01325724418756",".."
Cabo Verde,"CPV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","8.42581932729365","5.35732099483388","6.58497800185735","13.8346324132453","5.50424914427643","-2.31143499224417","0.37190755877954","2.80593897538266","-0.0807679416075615","-0.384688682796323","-0.59875089522447","-0.220579514403525","3.41588974457005","2.71344370424282",".."
